Period	chat	PlayerName	GroupPlay	TimeInfoPayoffStructureChatMessage	Dimension1_C	Dimension2_C	Dimension3_C	Dimension4_C	Dimension5_C	Dimension6_C	Dimension7_C	Dimension8_C	Dimension9_C	Dimension10_C	Dimension1_H	Dimension2_H	Dimension3_H	Dimension4_H	Dimension5_H	Dimension6_H	Dimension7_H	Dimension8_H	Dimension9_H	Dimension10_H	lie_c	lie_h	lie	rep_maj_sig_Y
16	2 y	Weiﬂ  2	1	54	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
16	also b	Weiﬂ  2	1	50	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
16	haben alle was davon oder gehen alle leer aus	Weiﬂ  2	1	36	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
16	klingt fair, oder?	Weiﬂ  2	1	30	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
16	wenn 2 mal x ist dann	Weiﬂ  3	1	18	8	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
16	ist die runde ist X	Weiﬂ  3	1	10	8	4	1	3	9	4	3	0	4	0	7	4	1	3	9	4	3	0	4	0	0	0	0	.
16	ne 	Weiﬂ  1	1	7	8	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	B 	Weiﬂ  1	1	3	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
16	dannn bekommst du auch 20	Weiﬂ  3	1	3	8	2	1	3	4	1	2	0	3	0	8	4	4	3	9	4	2	0	4	0	0	0	0	.
16	ahtten 2X	Weiﬂ  1	2	56	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
16	haben zweimal x, einmal y	Weiﬂ  3	2	54	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
16	also alle a	Weiﬂ  3	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
16	jop	Weiﬂ  2	2	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	hoffentlich ein weiterer zahltag :)	Weiﬂ  3	2	18	10	1	1	3	3	1	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0	.
16	a	Weiﬂ  2	3	60	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
16	w‰hlen	Weiﬂ  2	3	54	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	Wir sollten A nehmen.	Weiﬂ  1	3	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
16	A ist eine gute Wahl	Weiﬂ  2	3	34	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
16	Mit A kann jeder zufrieden sein.	Weiﬂ  1	3	16	3	1	1	3	3	1	2	0	3	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
16	jo	Weiﬂ  3	3	15	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	jepp	Weiﬂ  2	3	0	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
16	haben 3x und nehmen A	Weiﬂ  3	4	54	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
17	B	Weiﬂ  1	1	60	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
17	Y	Weiﬂ  3	1	55	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
17	B ist f¸r alle da. 	Weiﬂ  3	1	46	3	2	1	3	4	1	2	0	3	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
17	Dann kann sich jeder die Taschen f¸llen.	Weiﬂ  3	1	34	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	2	0	4	0	0	0	0	.
17	B	Weiﬂ  1	1	27	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
17	ja	Weiﬂ  2	1	24	10	2	1	3	4	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
17	dann guckt keiner in die rˆhre	Weiﬂ  2	1	19	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
17	und muss auf das Feierabendbierchen verzichten	Weiﬂ  2	1	7	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	1	0	4	0	0	0	0	.
17	wir haben 3 mal x 	Weiﬂ  3	2	57	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
17	also a 	Weiﬂ  3	2	55	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
17	jop	Weiﬂ  1	2	41	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
17	genau a w‰hlen	Weiﬂ  2	2	39	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
17	ich muss	Weiﬂ  1	2	14				3				1										1			0	0	0	.
17	haben 3x und nehmen A	Weiﬂ  3	3	57	2	1	1	3	3	1	3	0	4	0	2	1	1	3	3	1	3	0	4	0	1	1	1	0
17	sicherer zahltag, hatten dreimal x	Weiﬂ  2	3	55	2	1	1	3	3	1	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
17	so sieht er aus	Weiﬂ  1	3	28	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
17	2 mal y und sind f¸r b	Weiﬂ  1	4	49	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
17	dann bekommen alle was oder nix	Weiﬂ  1	4	11	3	2	1	3	4	1	2	0	3	0	8	4	1	3	9	4	1	0	4	0	0	0	0	.
18	3X, A	Weiﬂ  2	1	55	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
18	wir hatten 3 mal x	Weiﬂ  3	1	54	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
18	und wollten auf A gehen	Weiﬂ  3	1	46	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
18	sichere entscheidung	Weiﬂ  1	1	38	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	jop	Weiﬂ  3	1	23	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	wir w‰hlen A	Weiﬂ  3	2	53	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
18	A	Weiﬂ  2	2	49	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
18	wir haben 3mal x	Weiﬂ  3	2	39	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
18	ja	Weiﬂ  1	2	36	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
18	nein ich habe Y 	Weiﬂ  2	2	11	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
18	echt	Weiﬂ  3	2	3	10	4	1	3	9	4	3	0	4	0	10	4	4	3	9	4	3	0	4	0	0	0	0	.
18	Aber trotzdem A	Weiﬂ  2	2	2	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
18	alle 3 x 	Weiﬂ  2	3	58	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
18	X	Weiﬂ  1	3	56	10	1	1	3	3	1	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	1	.
18	wir haben alle 3 X und w‰hlen A	Weiﬂ  3	3	54	10	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	0	1	1	0
18	jeder hat seine 20 P 	Weiﬂ  3	3	39	10	1	1	3	3	1	2	0	4	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
18	x 	Weiﬂ  1	4	59	1	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	0	1	0	.
18	und a	Weiﬂ  1	4	58	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
18	haben 3x und nehmen A	Weiﬂ  3	4	54	1	1	1	3	3	1	3	0	4	0	1	1	1	3	8	2	3	0	4	0	0	0	0	0
18	jup	Weiﬂ  2	4	31	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	haben 2 y und nehmen b	Weiﬂ  1	1	50	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
19	wir w‰hlen b	Weiﬂ  2	1	50	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
19	und wir appellieren an eurer fairness: alle bekommen was oder alle gehen leer aus...	Weiﬂ  1	1	18	3	2	1	3	4	1	2	0	3	0	10	4	3	3	9	4	1	0	3	0	0	0	0	.
19	jo	Weiﬂ  2	1	1	3	2	1	3	4	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	B?	Weiﬂ  1	2	51	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
19	wir haben zweimal y und einmal x	Weiﬂ  2	2	40	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
19	ja	Weiﬂ  1	2	35	1	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	B	Weiﬂ  1	2	28	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
19	bisher hat es immer gestimmt mit dem PC, dass er die mit den meisten gezeigten buchstaben nimmt	Weiﬂ  2	2	14	7	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
19	B	Weiﬂ  1	2	12	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
19	B	Weiﬂ  1	2	4	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
19	also wir d es bestimmt y	Weiﬂ  2	2	0	10	2	1	3	4	2	3	0	4	0	9	4	1	3	9	4	3	0	4	0	0	0	0	1
19	wir haben 3 mal X 	Weiﬂ  2	3	46	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
19	und stimmen mit A ab 	Weiﬂ  2	3	31	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
19	jio	Weiﬂ  3	3	26	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	jo	Weiﬂ  3	3	25	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	jeder  bekommt 20 Punkten 	Weiﬂ  2	3	16	10	1	1	3	3	1	3	0	4	0	8	4	1	3	9	4	2	0	4	0	0	0	0	.
19	fair 	Weiﬂ  2	3	11	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	hatten dreimal x, also sicheres a	Weiﬂ  3	4	52	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
19	jop	Weiﬂ  1	4	45	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
19	ist die beste lˆsung f¸r alle beteiligten denke ich 	Weiﬂ  2	4	29	3	1	1	3	3	1	2	0	3	0	3	4	1	3	9	4	3	0	4	0	0	0	0	.
19	auf alle f‰lle :)	Weiﬂ  3	4	16	3	1	1	3	3	1	2	0	3	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	B	Weiﬂ  3	1	59	10	2	1	3	4	1	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
20	alle 3 haben X	Weiﬂ  1	1	56	2	4	1	3	9	4	3	0	4	0	2	4	1	3	9	4	3	0	4	0	1	1	1	0
20	hatten dreimal x, also alle a	Weiﬂ  2	1	51	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
20	sicherer zahltag	Weiﬂ  2	1	36	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	Wir habe 2 mal Y und ein mal x	Weiﬂ  3	1	33	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	1
20	he, wieso B, wir haben alle X doch 	Weiﬂ  1	1	31	2	4	1	3	9	4	3	0	4	1	2	1	4	3	8	2	3	0	4	0	1	1	1	.
20	nein	Weiﬂ  3	1	21	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	doch 	Weiﬂ  1	1	19	10	4	1	3	9	4	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	wir haben 2 mal y und ein mal x	Weiﬂ  3	1	12	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	.
20	du hast es bestimmt verwechselt mit der letzen Runde	Weiﬂ  1	1	7	10	4	1	3	9	4	3	0	4	1	10	4	4	3	9	4	3	0	4	0	0	0	0	.
20	wir hatt 3 X	Weiﬂ  1	1	3	2	4	1	3	9	4	3	0	4	1	2	4	1	3	9	4	3	0	4	0	1	1	1	.
20	glaub mir	Weiﬂ  1	1	0	10	4	1	3	9	4	3	0	4	1	10	4	4	3	9	4	3	0	4	0	0	0	0	.
20	aber f¸r blaue alle x	Weiﬂ  3	1	0	2	4	1	3	9	4	3	0	4	1	2	4	3	3	9	4	3	0	4	0	1	1	1	0
20	 haben 3 y und w‰hlen b damit alle was davon haben	Weiﬂ  3	2	42	1	2	1	3	4	2	3	0	4	0	1	2	1	3	8	2	3	0	4	0	0	0	0	1
20	jo	Weiﬂ  1	2	29	10	2	1	3	4	2	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
20	w‰hlt b	Weiﬂ  2	2	25	10	2	1	3	4	2	3	0	4	0	10	2	1	3	4	1	3	0	4	0	0	0	0	.
20	haben 3 mal X und nehmen also A :)	Weiﬂ  1	3	47	2	1	1	3	3	1	3	0	4	0	2	1	1	3	8	2	3	0	4	0	1	1	1	0
20	A	Weiﬂ  2	3	45	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
20		Weiﬂ  2	4	60				3				1										1			0	0	0	.
20	2 mal x einmal y	Weiﬂ  2	4	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	2X, 1Y	Weiﬂ  1	4	53	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	wir haben zweimal x und einmal y.	Weiﬂ  3	4	51	1	4	1	3	9	4	3	0	4	0	1	4	1	3	9	4	3	0	4	0	0	0	0	0
20	A	Weiﬂ  1	4	50	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
20	genau	Weiﬂ  2	4	45	10	1	1	3	3	1	3	0	4	0	10	4	1	1	9	4	3	0	4	0	0	0	0	.
20	bisher hat der PC immer die situation ausgew‰hlt, die er am anfang am meisten ausgew‰hlt hat	Weiﬂ  3	4	32	8	4	1	3	9	4	3	0	4	0	8	4	1	3	9	4	3	0	4	0	0	0	0	.
20	hoffen auf ITA heute abend, damit schland revanche nehmen kann :D	Weiﬂ  1	4	17				3				1										1			0	0	0	.
20	also A	Weiﬂ  3	4	10	10	1	1	3	3	1	3	0	4	0	10	1	1	3	3	1	3	0	4	0	0	0	0	.
20	oh ja	Weiﬂ  3	4	0	10	1	1	3	3	1	3	0	4	0	10	4	1	3	9	4	3	0	4	0	0	0	0	.
